constIndex:135|lP.x:-40.34|lP.y:34.935|lP.z:4.2116|lR.x:0|lR.y:.92388|lR.z:.38268|lR.w:0|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:712|lP.x:-6.2158|lP.y:35.1325|lP.z:43.52|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|SFXClip:170|loopingAmbient:0|playEverywhere:1|currentlyPlaying:0|playSoundOnParticleEmit:0|numparticles:0|burstemittcnt1:15|burstemittcnt2:30|targetname:lev6betaalready|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1|AudioSource.enabled:1|time:0|clip.name:vox_betagrovejettisoned
constIndex:712|lP.x:3.60863|lP.y:35.58895|lP.z:35.412|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|SFXClip:200|loopingAmbient:0|playEverywhere:1|currentlyPlaying:0|playSoundOnParticleEmit:0|numparticles:0|burstemittcnt1:15|burstemittcnt2:30|targetname:lev6betajettisonswitch|tripTrigger:0|doorOpen:0|doorOpenIfUnlocked:0|doorClose:0|doorLock:0|doorUnlock:0|switchTrigger:0|chargeStationRecharge:0|enemyAlert:0|forceBridgeActivate:0|forceBridgeDeactivate:0|forceBridgeToggle:0|gravityLiftToggle:0|textureChangeToggle:0|lightOn:0|lightOff:0|lightToggle:0|funcwallMove:0|missionBitOn:0|missionBitOff:0|missionBitToggle:0|sendEmail:0|switchLockToggle:0|lockCodeToScreenMaterialChanger:0|spawnerActivate:0|spawnerActivateAlerted:0|cyborgConversionToggle:0|GOSetActive:0|GOSetDeactive:0|GOToggleActive:0|toggleRadiationTrigger:0|disableThisGOOnAwake:0|toggleRelayEnabled:0|togglePuzzlePanelLocked:0|testQuestBitIsOn:0|testQuestBitIsOff:0|playSoundOnce:0|stopSound:0|sendSprintMessage:0|radiationTreatment:0|startFlashingMaterials:0|stopFlashingMaterials:0|unlockElevatorPad:0|unlockKeycodePad:0|unlockPuzzlePad:0|screenShake:0|awakeSleepingEnemy:0|branchFlip:0|branchFlipOnly:0|doorAccessCardOverrideToggle:0|unlockSwitch:0|lockElevatorPad:0|alreadyDisabledThisGOOnceEver:0|doorToggle:0|gameObject.activeInHierarchy:1|AudioSource.enabled:1|time:0|clip.name:vox_grovejettisoned
constIndex:716|lP.x:15.99|lP.y:33.48|lP.z:2.61|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:10.06419|maxDistance:16.35315|reverbPreset:7
constIndex:716|lP.x:-57.42|lP.y:38.626|lP.z:36.67|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-50.12|lP.y:36.68|lP.z:-46.12|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:5.81518|maxDistance:7.02458|reverbPreset:7
constIndex:716|lP.x:-40.55|lP.y:36.68|lP.z:-46.12|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:5.81518|maxDistance:7.02458|reverbPreset:7
constIndex:716|lP.x:31.13|lP.y:36.68|lP.z:-55.59|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:5.81518|maxDistance:7.02458|reverbPreset:7
constIndex:716|lP.x:34.5|lP.y:36.68|lP.z:-42.47|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:5.81518|maxDistance:7.02458|reverbPreset:7
constIndex:716|lP.x:45.52|lP.y:36.68|lP.z:-53.08|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:5.81518|maxDistance:7.02458|reverbPreset:7
constIndex:716|lP.x:68.48|lP.y:35.74|lP.z:-54.54|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:9.48644|maxDistance:10.80526|reverbPreset:13
constIndex:716|lP.x:-6.31|lP.y:38.626|lP.z:8.8926|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-7.14|lP.y:38.626|lP.z:27.8|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-17.33|lP.y:38.626|lP.z:36.74|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-27.69|lP.y:38.626|lP.z:26.73|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-31.06|lP.y:38.626|lP.z:37.37|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-46.73|lP.y:38.626|lP.z:26.81|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-47.37|lP.y:38.626|lP.z:7.57|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-27.73|lP.y:38.626|lP.z:7.91|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-17.85|lP.y:38.626|lP.z:-2.25|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-37.41|lP.y:38.626|lP.z:-1.87|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:716|lP.x:-56.46|lP.y:38.626|lP.z:-1.87|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1|minDistance:4.38584|maxDistance:6|reverbPreset:5
constIndex:78|lP.x:74.86|lP.y:40.96|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:38.4|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:35.84|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:33.28|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:40.96|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:38.4|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:35.84|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:33.28|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:40.96|lP.z:-43.5233|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:38.4|lP.z:-43.5233|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:35.84|lP.z:-43.5233|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:33.28|lP.z:-43.5233|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:33.28|lP.z:-46.0833|lR.x:0|lR.y:0|lR.z:-1|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:33.28|lP.z:-46.0833|lR.x:0|lR.y:0|lR.z:-1|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:30.72|lP.z:-48.6433|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:30.72|lP.z:-48.6433|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:28.16|lP.z:-48.6433|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:28.16|lP.z:-48.6433|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:33.28|lP.z:-43.5233|lR.x:0|lR.y:0|lR.z:-1|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:30.72|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:79.98|lP.y:33.28|lP.z:-43.5233|lR.x:0|lR.y:0|lR.z:-1|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:79.98|lP.y:30.72|lP.z:-46.0833|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:40.96|lP.z:-46.0833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:40.96|lP.z:-46.0833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:82.54|lP.y:40.96|lP.z:-43.5233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:79.98|lP.y:40.96|lP.z:-46.0833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:79.98|lP.y:40.96|lP.z:-43.5233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:74.86|lP.y:40.96|lP.z:-48.6433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:77.42001|lP.y:40.96|lP.z:-48.6433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:33.28|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:30.72|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:28.16|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:40.96|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:38.4|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:35.84|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:40.96|lP.z:-64.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:56.94|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:54.38|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:51.82|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:49.26|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:25.6|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:23.04|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:20.48|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:59.5|lP.y:17.92|lP.z:-64.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:62.06|lP.y:40.96|lP.z:-64.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:62.06|lP.y:40.96|lP.z:-66.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:64.62|lP.y:40.96|lP.z:-64.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:78|lP.x:67.18|lP.y:40.96|lP.z:-64.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:592|anchoredPosition.x:54.26|anchoredPosition.y:32.503|anchoredPosition3D.x:54.26|anchoredPosition3D.y:32.503|anchoredPosition3D.z:38.471|anchorMax.x:.5|anchorMax.y:.5|anchorMin.x:.5|anchorMin.y:.5|offsetMax.x:55.54|offsetMax.y:33.783|offsetMin.x:52.98|offsetMin.y:31.223|pivot.x:.5|pivot.y:.5|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:.5|lS.y:.5|lS.z:1|text:MASTER CONTROL|lingdex:647|matIndex:88
constIndex:592|anchoredPosition.x:-.7622|anchoredPosition.y:34.9975|anchoredPosition3D.x:-.7622|anchoredPosition3D.y:34.9975|anchoredPosition3D.z:-15.289|anchorMax.x:.5|anchorMax.y:.5|anchorMin.x:.5|anchorMin.y:.5|offsetMax.x:.5178|offsetMax.y:36.2775|offsetMin.x:-2.0422|offsetMin.y:33.7175|pivot.x:.5|pivot.y:.5|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:.2|lS.y:.2|lS.z:.2|text:You're not supposed#to be here insect!|lingdex:-1|matIndex:88
constIndex:541|lP.x:64.1272|lP.y:32.64957|lP.z:-55.99|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:64.1272|lP.y:32.64957|lP.z:-58.63|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:69.4772|lP.y:32.64957|lP.z:-50.89|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:66.7972|lP.y:32.64957|lP.z:-58.63|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:64.1272|lP.y:32.64957|lP.z:-50.89|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:69.4772|lP.y:32.64957|lP.z:-53.61|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:66.7972|lP.y:32.64957|lP.z:-55.99|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:69.4772|lP.y:32.64957|lP.z:-55.99|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:66.7972|lP.y:32.64957|lP.z:-53.61|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:64.1272|lP.y:32.64957|lP.z:-53.61|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:66.7972|lP.y:32.64957|lP.z:-50.89|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:69.4772|lP.y:32.64957|lP.z:-58.63|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:541|lP.x:-2.5358|lP.y:34.9205|lP.z:-15.929|lR.x:-.20522|lR.y:-.24012|lR.z:.67667|lR.w:.66509|lS.x:.0398|lS.y:.0398|lS.z:.0398
constIndex:41|lP.x:-1.94|lP.y:35.84|lP.z:-12.8033|lR.x:.70711|lR.y:0|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-1.94|lP.y:35.84|lP.z:-15.3633|lR.x:.70711|lR.y:0|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:-1.94|lP.y:35.84|lP.z:-15.3633|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:.62|lP.y:35.84|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:.62|lP.y:38.4|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:.62|lP.y:33.28|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:-4.5|lP.y:35.84|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:-4.5|lP.y:38.4|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:-4.5|lP.y:33.28|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:69|lP.x:-3.732|lP.y:35.904|lP.z:-12.8033|lR.x:.67082|lR.y:-.22361|lR.z:.67082|lR.w:.22361|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-3.73201|lP.y:35.904|lP.z:-15.3633|lR.x:.67082|lR.y:-.22361|lR.z:.67082|lR.w:.22361|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-.148|lP.y:35.904|lP.z:-12.80331|lR.x:.67082|lR.y:.22361|lR.z:-.67082|lR.w:.22361|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-.14801|lP.y:35.904|lP.z:-15.36331|lR.x:.67082|lR.y:.22361|lR.z:-.67082|lR.w:.22361|lS.x:1|lS.y:1|lS.z:1.25
constIndex:90|lP.x:-4.5|lP.y:35.84|lP.z:-15.3633|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:69|lP.x:-3.73201|lP.y:36.4161|lP.z:-12.8033|lR.x:-.22361|lR.y:.67082|lR.z:.22361|lR.w:.67082|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-3.73201|lP.y:36.4161|lP.z:-15.3633|lR.x:-.22361|lR.y:.67082|lR.z:.22361|lR.w:.67082|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-.148|lP.y:36.4161|lP.z:-12.80331|lR.x:-.22361|lR.y:-.67082|lR.z:-.22361|lR.w:.67082|lS.x:1|lS.y:1|lS.z:1.25
constIndex:69|lP.x:-.14801|lP.y:36.4161|lP.z:-15.36331|lR.x:-.22361|lR.y:-.67082|lR.z:-.22361|lR.w:.67082|lS.x:1|lS.y:1|lS.z:1.25
constIndex:90|lP.x:.62|lP.y:35.84|lP.z:-12.8033|lR.x:-.5|lR.y:-.5|lR.z:-.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-4.5|lP.y:35.84|lP.z:-12.8033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:54|lP.x:-1.94|lP.y:35.84|lP.z:-12.8033|lR.x:0|lR.y:1|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:.62|lP.y:35.84|lP.z:-15.3633|lR.x:-.5|lR.y:-.5|lR.z:-.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:0|lP.x:-1.94|lP.y:35.84|lP.z:-15.3633|lR.x:-.70711|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:1|lP.x:-1.94|lP.y:35.84|lP.z:-13.1233|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:760|lP.x:-35.21999|lP.y:38.71872|lP.z:2.55669|lR.x:0|lR.y:0|lR.z:.70711|lR.w:-.70711|lS.x:.751|lS.y:1|lS.z:1
constIndex:760|lP.x:-37.78199|lP.y:35.67472|lP.z:33.27669|lR.x:.5|lR.y:-.5|lR.z:.5|lR.w:-.5|lS.x:.88|lS.y:-1|lS.z:1
constIndex:760|lP.x:-30.09999|lP.y:38.71872|lP.z:2.55669|lR.x:0|lR.y:0|lR.z:.70711|lR.w:-.70711|lS.x:.751|lS.y:-1|lS.z:1
constIndex:760|lP.x:-37.78199|lP.y:35.67472|lP.z:38.39669|lR.x:.5|lR.y:-.5|lR.z:.5|lR.w:-.5|lS.x:.88|lS.y:1|lS.z:1
constIndex:65|lP.x:-37.78|lP.y:37.38893|lP.z:-40.05296|lR.x:.2706|lR.y:-.2706|lR.z:.65328|lR.w:.65328|lS.x:1.005|lS.y:1|lS.z:1.415
constIndex:65|lP.x:-53.14|lP.y:37.38973|lP.z:-40.05359|lR.x:.2706|lR.y:.2706|lR.z:-.65328|lR.w:.65328|lS.x:1.005|lS.y:1|lS.z:1.415
constIndex:65|lP.x:-53.14|lP.y:37.38802|lP.z:-52.11454|lR.x:.65328|lR.y:.65328|lR.z:-.2706|lR.w:.2706|lS.x:1.005|lS.y:1|lS.z:1.416
constIndex:65|lP.x:-37.77999|lP.y:37.38873|lP.z:-52.11401|lR.x:-.65328|lR.y:.65328|lR.z:-.2706|lR.w:-.2706|lS.x:1.005|lS.y:1|lS.z:1.416
constIndex:378|go.activeSelf:1|lP.x:59.6352|lP.y:32.29272|lP.z:30.53884|lR.x:.08738|lR.y:-.69489|lR.z:-.70821|lR.w:-.08904|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:71|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
constIndex:386|go.activeSelf:1|lP.x:59.25909|lP.y:32.29261|lP.z:30.75594|lR.x:-.15027|lR.y:-.69243|lR.z:-.69237|lR.w:.1363|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:79|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
constIndex:317|go.activeSelf:1|lP.x:59.16141|lP.y:32.31997|lP.z:31.43949|lR.x:-.00008|lR.y:-.70734|lR.z:-.70688|lR.w:.00015|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:10|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
constIndex:319|go.activeSelf:1|lP.x:58.64466|lP.y:32.44|lP.z:31.17023|lR.x:0|lR.y:-.99386|lR.z:0|lR.w:.11061|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:12|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
constIndex:315|go.activeSelf:1|lP.x:60.12624|lP.y:32.34014|lP.z:31.13978|lR.x:-.1122|lR.y:-.32727|lR.z:-.72895|lR.w:.59071|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:8|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
constIndex:312|go.activeSelf:1|lP.x:45.69736|lP.y:30.66044|lP.z:43.73412|lR.x:-.65816|lR.y:.3187|lR.z:-.26071|lR.w:.6303|lS.x:1|lS.y:1|lS.z:1|useableItemIndex:5|customIndex:-1|ammo:0|ammo2:0|heldObjectLoadedAlternate:0
